"Date","Open","High","Low","Close","Adj Close","Volume"
"2015-07-15",31.43,31.7875,31.395,31.705,28.938385,134596800
"2015-07-16",31.934999,32.142502,31.8375,32.127499,29.324011,144889600
"2015-07-17",32.27,32.404999,32.077499,32.404999,29.577299,184658800
"2015-07-20",32.7425,33.2425,32.674999,33.017502,30.136354,235600800
"2015-07-21",33.212502,33.23,32.580002,32.6875,29.83515,307025600
"2015-07-22",30.497499,31.375,30.497499,31.305,28.573292,461802400
"2015-07-23",31.549999,31.772499,31.264999,31.290001,28.559599,203998000
"2015-07-24",31.33,31.434999,30.975,31.125,28.408997,168649200
"2015-07-27",30.772499,30.9025,30.530001,30.692499,28.014235,177822000
"2015-07-28",30.844999,30.977501,30.637501,30.844999,28.153423,134472400
"2015-07-29",30.7875,30.875,30.567499,30.747499,28.064438,148046800
"2015-07-30",30.58,30.6425,30.4275,30.592501,27.922962,134513200
"2015-07-31",30.65,30.66,30.227501,30.325001,27.678801,171540000
"2015-08-03",30.375,30.6425,29.379999,29.610001,27.026194,279904000
"2015-08-04",29.355,29.424999,28.3125,28.66,26.15909,496554400
"2015-08-05",28.237499,29.360001,28.025,28.85,26.332512,397250400
"2015-08-06",28.9925,29.125,28.530001,28.782499,26.389814,211612000
"2015-08-07",28.645,29.0625,28.625,28.879999,26.479212,154681600
"2015-08-10",29.1325,29.997499,29.1325,29.93,27.441927,219806400
"2015-08-11",29.452499,29.545,28.3325,28.372499,26.013901,388331200
"2015-08-12",28.1325,28.855,27.407499,28.809999,26.415031,404870000
"2015-08-13",29.01,29.1,28.635,28.7875,26.3944,194143200
"2015-08-14",28.58,29.077499,28.502501,28.99,26.580067,171718000
"2015-08-17",29.01,29.4125,28.875,29.290001,26.855131,163538800
"2015-08-18",29.1075,29.360001,29.002501,29.125,26.703846,138242800
"2015-08-19",29.025,29.129999,28.67,28.752501,26.362316,193146000
"2015-08-20",28.52,28.5875,27.907499,28.1625,25.821367,274006400
"2015-08-21",27.6075,27.975,26.4125,26.440001,24.242046,513102000
"2015-08-24",23.717501,27.200001,23,25.780001,23.636917,648825200
"2015-08-25",27.7775,27.7775,25.875,25.934999,23.779034,414406400
"2015-08-26",26.772499,27.4725,26.262501,27.422501,25.142876,387098400
"2015-08-27",28.057501,28.309999,27.504999,28.23,25.883251,338464400
"2015-08-28",28.0425,28.327499,27.885,28.3225,25.96806,212657600
"2015-08-31",28.0075,28.6325,28,28.190001,25.846575,224917200
"2015-09-01",27.5375,27.969999,26.84,26.93,24.691315,307383600
"2015-09-02",27.557501,28.084999,27.282499,28.084999,25.750299,247555200
"2015-09-03",28.122499,28.195,27.51,27.592501,25.298738,212935600
"2015-09-04",27.2425,27.612499,27.127501,27.317499,25.0466,199985200
"2015-09-08",27.9375,28.139999,27.58,28.077499,25.743425,219374400
"2015-09-09",28.440001,28.504999,27.442499,27.5375,25.248314,340043200
"2015-09-10",27.567499,28.32,27.475,28.1425,25.80302,251571200
"2015-09-11",27.9475,28.5525,27.940001,28.5525,26.178938,199662000
"2015-09-14",29.145,29.2225,28.715,28.827499,26.431072,233453600
"2015-09-15",28.9825,29.1325,28.605,29.07,26.653418,173364800
"2015-09-16",29.0625,29.135,28.860001,29.102501,26.683222,148694000
"2015-09-17",28.915001,29.122499,28.43,28.48,26.112461,256450400
"2015-09-18",28.0525,28.575001,27.967501,28.362499,26.00473,297141200
"2015-09-21",28.4175,28.842501,28.415001,28.8025,26.408152,200888000
"2015-09-22",28.344999,28.545,28.129999,28.35,25.993275,201384800
"2015-09-23",28.407499,28.68,28.325001,28.58,26.204149,143026800
"2015-09-24",28.3125,28.875,28.092501,28.75,26.360014,200878000
"2015-09-25",29.110001,29.172501,28.504999,28.6775,26.29355,224607600
"2015-09-28",28.4625,28.6425,28.110001,28.110001,25.773222,208436000
"2015-09-29",28.2075,28.377501,26.965,27.264999,24.998466,293461600
"2015-09-30",27.5425,27.885,27.182501,27.575001,25.282698,265892000
"2015-10-01",27.2675,27.405001,26.827499,27.395,25.117661,255716400
"2015-10-02",27.002501,27.752501,26.887501,27.594999,25.301035,232079200
"2015-10-05",27.469999,27.842501,27.2675,27.695,25.392723,208258800
"2015-10-06",27.657499,27.934999,27.442499,27.827499,25.514206,192787200
"2015-10-07",27.934999,27.942499,27.352501,27.695,25.392723,187062400
"2015-10-08",27.547501,27.547501,27.0525,27.375,25.099323,247918400
"2015-10-09",27.5,28.07,27.372499,28.030001,25.699871,211064400
"2015-10-12",28.182501,28.1875,27.860001,27.9,25.580675,121868800
"2015-10-13",27.705,28.112499,27.67,27.9475,25.624233,132197200
"2015-10-14",27.8225,27.879999,27.389999,27.5525,25.262068,177849600
"2015-10-15",27.7325,28.025,27.622499,27.965,25.640276,150694000
"2015-10-16",27.945,28,27.6325,27.76,25.452316,156930400
"2015-10-19",27.700001,27.9375,27.5275,27.932501,25.610477,119036800
"2015-10-20",27.834999,28.5425,27.705,28.442499,26.078077,195871200
"2015-10-21",28.5,28.895,28.424999,28.440001,26.075792,167180800
"2015-10-22",28.5825,28.875,28.525,28.875,26.474627,166616400
"2015-10-23",29.174999,29.807501,29.0825,29.77,27.295227,237467600
"2015-10-26",29.52,29.532499,28.73,28.82,26.424204,265335200
"2015-10-27",28.85,29.135,28.497499,28.637501,26.256872,279537600
"2015-10-28",29.2325,29.825001,29.014999,29.817499,27.338778,342205600
"2015-10-29",29.674999,30.172501,29.567499,30.1325,27.627594,204909200
"2015-10-30",30.247499,30.305,29.862499,29.875,27.391495,197461200
"2015-11-02",30.200001,30.34,29.9025,30.295,27.776581,128813200
"2015-11-03",30.1975,30.872499,30.174999,30.6425,28.095198,182076000
"2015-11-04",30.782499,30.955,30.405001,30.5,27.964542,179544400
"2015-11-05",30.4625,30.672501,30.045,30.23,27.835634,158210800
"2015-11-06",30.2775,30.452499,30.155001,30.264999,27.867853,132169200
"2015-11-09",30.24,30.452499,30.012501,30.1425,27.75506,135485600
"2015-11-10",29.225,29.5175,29.014999,29.192499,26.880304,236511600
"2015-11-11",29.092501,29.355,28.8025,29.0275,26.728374,180872000
"2015-11-12",29.065001,29.205,28.9125,28.93,26.638597,130102400
"2015-11-13",28.799999,28.8925,28.067499,28.084999,25.860523,183249600
"2015-11-16",27.844999,28.559999,27.75,28.545,26.284092,152426800
"2015-11-17",28.73,28.762501,28.33,28.422501,26.171301,110467600
"2015-11-18",28.940001,29.372499,28.875,29.3225,27.00001,186698800
"2015-11-19",29.41,29.9375,29.190001,29.695,27.343006,173183200
"2015-11-20",29.799999,29.98,29.7125,29.825001,27.462708,137148400
"2015-11-23",29.817499,29.932501,29.334999,29.4375,27.105902,129930000
"2015-11-24",29.3325,29.8375,29.280001,29.719999,27.36602,171212800
"2015-11-25",29.8025,29.807501,29.48,29.5075,27.170357,85553200
"2015-11-27",29.5725,29.602501,29.4,29.452499,27.119713,52185600
"2015-11-30",29.497499,29.852501,29.4375,29.575001,27.23251,156721200
"2015-12-01",29.6875,29.702499,29.215,29.334999,27.011517,139409600
"2015-12-02",29.334999,29.5275,29.02,29.07,26.767506,133546400
"2015-12-03",29.137501,29.1975,28.555,28.799999,26.518894,166278000
"2015-12-04",28.8225,29.8125,28.7775,29.7575,27.400555,231108000
"2015-12-07",29.745001,29.965,29.452499,29.57,27.227901,128336800
"2015-12-08",29.379999,29.65,29.215,29.557501,27.2164,137238000
"2015-12-09",29.41,29.422501,28.77,28.905001,26.615578,185445600
"2015-12-10",29.01,29.235001,28.877501,29.0425,26.742182,116850800
"2015-12-11",28.797501,28.8475,28.2125,28.295,26.053894,187544800
"2015-12-14",28.045,28.17,27.4475,28.120001,25.892756,257274800
"2015-12-15",27.985001,28.200001,27.5875,27.622499,25.434654,213292400
"2015-12-16",27.7675,27.997499,27.200001,27.834999,25.630327,224954000
"2015-12-17",28.004999,28.0625,27.245001,27.245001,25.087059,179091200
"2015-12-18",27.227501,27.379999,26.452499,26.5075,24.40797,385813200
"2015-12-21",26.82,26.842501,26.3925,26.8325,24.70723,190362400
"2015-12-22",26.85,26.93,26.612499,26.807501,24.68421,131157600
"2015-12-23",26.817499,27.2125,26.799999,27.1525,25.001886,130629600
"2015-12-24",27.25,27.25,26.987499,27.0075,24.868372,54281600
"2015-12-28",26.897499,26.922501,26.545,26.705,24.589827,106816800
"2015-12-29",26.74,27.3575,26.715,27.184999,25.031809,123724800
"2015-12-30",27.145,27.174999,26.795,26.83,24.704926,100855200
"2015-12-31",26.752501,26.7575,26.205,26.315001,24.230719,163649200
"2016-01-04",25.6525,26.342501,25.5,26.3375,24.25144,270597600
"2016-01-05",26.4375,26.4625,25.602501,25.6775,23.643709,223164000
"2016-01-06",25.139999,25.592501,24.967501,25.174999,23.181011,273829600
"2016-01-07",24.67,25.032499,24.1075,24.112499,22.202663,324377600
"2016-01-08",24.637501,24.7775,24.190001,24.24,22.320068,283192000
"2016-01-11",24.7425,24.764999,24.334999,24.6325,22.681482,198957600
"2016-01-12",25.137501,25.172501,24.709999,24.99,23.010668,196616800
"2016-01-13",25.08,25.297501,24.325001,24.3475,22.419054,249758400
"2016-01-14",24.49,25.120001,23.934999,24.879999,22.909378,252680400
"2016-01-15",24.049999,24.4275,23.84,24.282499,22.3592,319335600
"2016-01-19",24.602501,24.6625,23.875,24.165001,22.251015,212350800
"2016-01-20",23.775,24.547501,23.355,24.1975,22.280935,289337600
"2016-01-21",24.264999,24.469999,23.735001,24.075001,22.168135,208646000
"2016-01-22",24.657499,25.365,24.592501,25.355,23.346756,263202000
"2016-01-25",25.379999,25.3825,24.8025,24.860001,22.890965,207178000
"2016-01-26",24.9825,25.219999,24.5175,24.997499,23.017572,300308000
"2016-01-27",24.01,24.157499,23.334999,23.355,21.505167,533478800
"2016-01-28",23.4475,23.629999,23.0975,23.522499,21.659399,222715200
"2016-01-29",23.6975,24.334999,23.5875,24.334999,22.407539,257666000
"2016-02-01",24.1175,24.1775,23.85,24.1075,22.198069,163774000
"2016-02-02",23.855,24.01,23.57,23.620001,21.749178,149428800
"2016-02-03",23.75,24.209999,23.52,24.0875,22.179646,183857200
"2016-02-04",23.965,24.3325,23.797501,24.15,22.357862,185886800
"2016-02-05",24.129999,24.23,23.422501,23.504999,21.760731,185672400
"2016-02-08",23.282499,23.924999,23.26,23.752501,21.989857,216085600
"2016-02-09",23.5725,23.985001,23.4825,23.747499,21.985228,177324800
"2016-02-10",23.98,24.0875,23.525,23.567499,21.818584,169374400
"2016-02-11",23.4475,23.68,23.147499,23.424999,21.686659,200298800
"2016-02-12",23.547501,23.625,23.252501,23.497499,21.753784,161405600
"2016-02-16",23.754999,24.2125,23.6525,24.16,22.367121,196231600
"2016-02-17",24.1675,24.5525,24.0375,24.530001,22.709665,179452800
"2016-02-18",24.709999,24.7225,24.022499,24.065001,22.279171,156084000
"2016-02-19",24,24.190001,23.950001,24.01,22.228251,141496800
"2016-02-22",24.077499,24.225,23.98,24.219999,22.422667,137123200
"2016-02-23",24.1,24.125,23.637501,23.672501,21.915796,127770400
"2016-02-24",23.495001,24.094999,23.33,24.025,22.242138,145022800
"2016-02-25",24.012501,24.190001,23.8125,24.190001,22.394894,110330800
"2016-02-26",24.299999,24.504999,24.145,24.227501,22.429609,115964400
"2016-02-29",24.215,24.557501,24.1625,24.172501,22.378696,140865200
"2016-03-01",24.4125,25.192499,24.355,25.1325,23.267452,201628400
"2016-03-02",25.127501,25.2225,24.91,25.1875,23.318369,132678400
"2016-03-03",25.145,25.4275,25.112499,25.375,23.491955,147822800
"2016-03-04",25.592501,25.9375,25.342501,25.752501,23.841442,184220400
"2016-03-07",25.5975,25.7075,25.24,25.467501,23.577591,143315600
"2016-03-08",25.195,25.440001,25.1,25.2575,23.383173,126247600
"2016-03-09",25.327499,25.395,25.067499,25.280001,23.404009,108806800
"2016-03-10",25.352501,25.559999,25.0375,25.2925,23.415577,134054400
"2016-03-11",25.559999,25.57,25.375,25.565001,23.66786,109632800
"2016-03-14",25.477501,25.727501,25.445,25.629999,23.728035,100304400
"2016-03-15",25.99,26.295,25.9625,26.145,24.204817,160270800
"2016-03-16",26.1525,26.577499,26.147499,26.4925,24.526525,153214000
"2016-03-17",26.379999,26.6175,26.24,26.450001,24.487183,137682800
"2016-03-18",26.584999,26.625,26.297501,26.48,24.514952,176820800
"2016-03-21",26.4825,26.9125,26.285,26.477501,24.51264,142010800
"2016-03-22",26.3125,26.8225,26.3025,26.68,24.700113,129777600
"2016-03-23",26.620001,26.7675,26.475,26.532499,24.563559,102814000
"2016-03-24",26.3675,26.5625,26.2225,26.4175,24.457096,104532000
"2016-03-28",26.5,26.547501,26.264999,26.297501,24.345999,77645600
"2016-03-29",26.2225,26.9475,26.219999,26.92,24.922304,124760400
"2016-03-30",27.1625,27.605,27.15,27.389999,25.357428,182404400
"2016-03-31",27.43,27.475,27.219999,27.247499,25.225502,103553600
"2016-04-01",27.195,27.5,27.049999,27.497499,25.456949,103496000
"2016-04-04",27.605,28.047501,27.567499,27.780001,25.718487,149424800
"2016-04-05",27.377501,27.682501,27.355,27.452499,25.415289,106314800
"2016-04-06",27.557501,27.745001,27.299999,27.74,25.681448,105616400
"2016-04-07",27.487499,27.605,27.030001,27.135,25.121351,127207600
"2016-04-08",27.227501,27.442499,27.0425,27.165001,25.149126,94326800
"2016-04-11",27.2425,27.6525,27.2075,27.254999,25.232445,117630000
"2016-04-12",27.334999,27.625,27.165001,27.610001,25.5611,108929200
"2016-04-13",27.700001,28.084999,27.700001,28.01,25.931417,133029200
"2016-04-14",27.905001,28.0975,27.8325,28.025,25.945303,101895600
"2016-04-15",28.0275,28.075001,27.432501,27.4625,25.424545,187756000
"2016-04-18",27.2225,27.237499,26.735001,26.870001,24.876015,243286000
"2016-04-19",26.969999,27,26.557501,26.727501,24.744089,129539600
"2016-04-20",26.66,27.022499,26.514999,26.782499,24.795004,122444000
"2016-04-21",26.7325,26.7325,26.379999,26.4925,24.526525,126210000
"2016-04-22",26.252501,26.620001,26.155001,26.42,24.459408,134732400
"2016-04-25",26.25,26.4125,26.127501,26.27,24.320539,112126400
"2016-04-26",25.977501,26.325001,25.977501,26.0875,24.151581,224064800
"2016-04-27",24,24.6775,23.92,24.455,22.640232,458408400
"2016-04-28",24.4025,24.469999,23.5625,23.7075,21.948196,328970800
"2016-04-29",23.497499,23.68,23.127501,23.434999,21.695921,274126000
"2016-05-02",23.4925,23.52,23.1,23.41,21.672775,192640400
"2016-05-03",23.549999,23.934999,23.42,23.795,22.029207,227325200
"2016-05-04",23.799999,23.975,23.455,23.547501,21.800076,164102000
"2016-05-05",23.5,23.5175,23.17,23.309999,21.711586,143562000
"2016-05-06",23.342501,23.362499,22.9625,23.18,21.590504,174799600
"2016-05-09",23.25,23.442499,23.147499,23.1975,21.606806,131745600
"2016-05-10",23.3325,23.3925,23.0275,23.355,21.753506,134747200
"2016-05-11",23.370001,23.3925,23.115,23.127501,21.541601,114876400
"2016-05-12",23.18,23.195,22.3675,22.584999,21.036304,305258800
"2016-05-13",22.5,22.9175,22.5,22.629999,21.078217,177571200
"2016-05-16",23.0975,23.5975,22.9125,23.469999,21.860615,245039200
"2016-05-17",23.637501,23.674999,23.252501,23.372499,21.769798,187667600
"2016-05-18",23.540001,23.8025,23.4725,23.639999,22.018955,168249600
"2016-05-19",23.66,23.66,23.3925,23.549999,21.935127,121768400
"2016-05-20",23.66,23.8575,23.629999,23.805,22.172646,128104000
"2016-05-23",23.967501,24.297501,23.9175,24.1075,22.454405,152074400
"2016-05-24",24.305,24.522499,24.209999,24.475,22.796701,140560800
"2016-05-25",24.6675,24.934999,24.5275,24.905001,23.197216,152675200
"2016-05-26",24.92,25.182501,24.66,25.102501,23.381174,225324800
"2016-05-27",24.860001,25.1175,24.8125,25.0875,23.367197,145364800
"2016-05-31",24.9,25.1,24.705,24.965,23.253101,169228800
"2016-06-01",24.754999,24.885,24.5825,24.615,22.927099,116693200
"2016-06-02",24.4,24.459999,24.157499,24.43,22.754787,160766400
"2016-06-03",24.4475,24.567499,24.362499,24.48,22.801359,114019600
"2016-06-06",24.497499,25.4725,24.387501,24.657499,22.966686,93170000
"2016-06-07",24.8125,24.967501,24.74,24.7575,23.059832,89638000
"2016-06-08",24.754999,24.889999,24.67,24.735001,23.038872,83392400
"2016-06-09",24.625,24.997499,24.615,24.9125,23.204201,106405600
"2016-06-10",24.6325,24.8375,24.620001,24.7075,23.013262,126851600
"2016-06-13",24.672501,24.780001,24.275,24.334999,22.666296,152082000
"2016-06-14",24.33,24.620001,24.1875,24.365,22.694242,127727600
"2016-06-15",24.455,24.602501,24.2575,24.285,22.619726,117780800
"2016-06-16",24.112499,24.4375,24.0175,24.387501,22.715199,125307200
"2016-06-17",24.155001,24.1625,23.825001,23.8325,22.198261,244032800
"2016-06-20",24,24.1425,23.7575,23.775,22.144699,137647600
"2016-06-21",23.735001,24.0875,23.67,23.977501,22.333317,142185600
"2016-06-22",24.0625,24.2225,23.8375,23.887501,22.249485,116876400
"2016-06-23",23.985001,24.0725,23.8125,24.025,22.377558,128960800
"2016-06-24",23.227501,23.665001,23.1625,23.35,21.748846,301245600
"2016-06-27",23.25,23.262501,22.875,23.01,21.432159,181958400
"2016-06-28",23.225,23.415001,23.035,23.397499,21.793081,161779600
"2016-06-29",23.4925,23.637501,23.407499,23.6,21.981695,146124000
"2016-06-30",23.610001,23.942499,23.575001,23.9,22.261126,143345600
"2016-07-01",23.872499,24.1175,23.8325,23.9725,22.328657,104106000
"2016-07-05",23.8475,23.85,23.615,23.747499,22.119083,110820800
"2016-07-06",23.65,23.915001,23.592501,23.8825,22.244829,123796400
"2016-07-07",23.924999,24.125,23.905001,23.985001,22.340305,100558400
"2016-07-08",24.122499,24.2225,24.012501,24.17,22.512613,115648400
"2016-07-11",24.1875,24.4125,24.182501,24.245001,22.582472,95179600
"2016-07-12",24.2925,24.424999,24.280001,24.355,22.684927,96670000
"2016-07-13",24.352501,24.4175,24.209999,24.217501,22.556858,103568800
"2016-07-14",24.3475,24.747499,24.33,24.6975,23.003939,155676000
"2016-07-15",24.73,24.825001,24.625,24.695,23.001612,120548000
"2016-07-18",24.674999,25.032499,24.65,24.9575,23.246111,145975600
"2016-07-19",24.889999,25,24.834999,24.967501,23.255432,95119600
"2016-07-20",25,25.115,24.934999,24.99,23.276386,105104000
"2016-07-21",24.9575,25.25,24.782499,24.8575,23.152971,130808000
"2016-07-22",24.815001,24.825001,24.577499,24.665001,22.973673,113254800
"2016-07-25",24.5625,24.709999,24.23,24.334999,22.666296,161531600
"2016-07-26",24.205,24.4925,24.105,24.1675,22.510283,224959200
"2016-07-27",26.067499,26.0875,25.6875,25.737499,23.972628,369379200
"2016-07-28",25.7075,26.112499,25.705,26.084999,24.296297,159479200
"2016-07-29",26.047501,26.137501,25.92,26.0525,24.266033,110934800
"2016-08-01",26.102501,26.5375,26.102501,26.512501,24.694487,152671600
"2016-08-02",26.512501,26.5175,26,26.120001,24.328903,135266400
"2016-08-03",26.202499,26.459999,26.192499,26.4475,24.63394,120810400
"2016-08-04",26.395,26.5,26.32,26.467501,24.786118,109634800
"2016-08-05",26.567499,26.9125,26.545,26.870001,25.16305,162213600
"2016-08-08",26.879999,27.092501,26.790001,27.092501,25.371412,112148800
"2016-08-09",27.057501,27.235001,27.002501,27.202499,25.474426,105260800
"2016-08-10",27.1775,27.225,26.940001,27,25.284788,96034000
"2016-08-11",27.129999,27.2325,26.9625,26.9825,25.268404,109938000
"2016-08-12",26.945,27.110001,26.945,27.045,25.326937,74641600
"2016-08-15",27.035,27.385,27.02,27.370001,25.631287,103472800
"2016-08-16",27.407499,27.557501,27.3025,27.344999,25.60787,135177600
"2016-08-17",27.275,27.342501,27.084999,27.305,25.570417,101424000
"2016-08-18",27.307501,27.4,27.254999,27.27,25.537638,87938800
"2016-08-19",27.192499,27.422501,27.09,27.34,25.603195,101472400
"2016-08-22",27.215,27.275,26.9625,27.127501,25.404192,103280800
"2016-08-23",27.147499,27.33,27.1325,27.2125,25.483788,85030800
"2016-08-24",27.1425,27.1875,26.92,27.0075,25.291811,94700400
"2016-08-25",26.8475,26.969999,26.67,26.8925,25.18412,100344800
"2016-08-26",26.852501,26.987499,26.577499,26.735001,25.036625,111065200
"2016-08-29",26.655001,26.860001,26.5725,26.705,25.00853,99881200
"2016-08-30",26.450001,26.625,26.375,26.5,24.816557,99455600
"2016-08-31",26.415001,26.6425,26.41,26.525,24.839962,118649600
"2016-09-01",26.535,26.700001,26.405001,26.682501,24.987461,106806000
"2016-09-02",26.924999,27,26.705,26.932501,25.221581,107210000
"2016-09-06",26.975,27.075001,26.877501,26.924999,25.214554,107521600
"2016-09-07",26.9575,27.190001,26.7675,27.09,25.36907,169457200
"2016-09-08",26.8125,26.817499,26.309999,26.379999,24.704184,212008000
"2016-09-09",26.16,26.43,25.782499,25.782499,24.144632,186228000
"2016-09-12",25.6625,26.43,25.6325,26.360001,24.685446,181171200
"2016-09-13",26.877501,27.1975,26.809999,26.987499,25.273085,248704800
"2016-09-14",27.182501,28.2575,27.15,27.942499,26.167418,443554800
"2016-09-15",28.465,28.932501,28.372499,28.8925,27.05707,359934400
"2016-09-16",28.780001,29.032499,28.51,28.73,26.904892,319547600
"2016-09-19",28.797501,29.045,28.3125,28.395,26.591171,188092000
"2016-09-20",28.262501,28.530001,28.127501,28.3925,26.588829,138057200
"2016-09-21",28.4625,28.497499,28.110001,28.387501,26.58415,144012800
"2016-09-22",28.5875,28.735001,28.5,28.655001,26.834654,124296000
"2016-09-23",28.605,28.6975,27.887501,28.1775,26.387487,209924800
"2016-09-26",27.91,28.3475,27.887501,28.219999,26.427292,119477600
"2016-09-27",28.25,28.295,28.084999,28.272499,26.476452,98429600
"2016-09-28",28.422501,28.66,28.3575,28.487499,26.677797,118564400
"2016-09-29",28.290001,28.450001,27.950001,28.045,26.263405,143548000
"2016-09-30",28.115,28.342501,27.950001,28.262501,26.467089,145516400
"2016-10-03",28.1775,28.262501,28.07,28.129999,26.343006,86807200
"2016-10-04",28.264999,28.577499,28.157499,28.25,26.455383,118947200
"2016-10-05",28.35,28.415001,28.172501,28.262501,26.467089,85812400
"2016-10-06",28.424999,28.584999,28.282499,28.4725,26.663752,115117200
"2016-10-07",28.577499,28.639999,28.377501,28.514999,26.703548,97433600
"2016-10-10",28.754999,29.1875,28.68,29.012501,27.169443,144944000
"2016-10-11",29.424999,29.672501,29.049999,29.075001,27.227974,256164000
"2016-10-12",29.3375,29.495001,29.1875,29.334999,27.471457,150347200
"2016-10-13",29.1975,29.360001,28.93,29.245001,27.38718,140769600
"2016-10-14",29.469999,29.5425,29.282499,29.407499,27.539351,142608800
"2016-10-17",29.3325,29.459999,29.195,29.387501,27.520624,94499600
"2016-10-18",29.545,29.5525,29.362499,29.3675,27.50189,98214000
"2016-10-19",29.3125,29.440001,28.450001,29.280001,27.41995,80138400
"2016-10-20",29.215,29.344999,29.0825,29.264999,27.405903,96503200
"2016-10-21",29.202499,29.227501,29.07,29.15,27.298212,92770800
"2016-10-24",29.275,29.434999,29.25,29.4125,27.544037,94154800
"2016-10-25",29.487499,29.59,29.327499,29.5625,27.684507,192516000
"2016-10-26",28.577499,28.924999,28.327499,28.897499,27.061745,264536800
"2016-10-27",28.8475,28.965,28.525,28.620001,26.80188,138248000
"2016-10-28",28.467501,28.8025,28.362499,28.43,26.623953,151446800
"2016-10-31",28.4125,28.557501,28.299999,28.385,26.581808,105677600
"2016-11-01",28.365,28.442499,27.6325,27.872499,26.101866,175303200
"2016-11-02",27.85,28.0875,27.807501,27.897499,26.125277,113326800
"2016-11-03",27.745001,27.865,27.387501,27.4575,25.845242,107730400
"2016-11-04",27.1325,27.5625,27.0275,27.209999,25.612278,123348000
"2016-11-07",27.52,27.627501,27.365,27.602501,25.981737,130240000
"2016-11-08",27.577499,27.93,27.424999,27.764999,26.134689,97016800
"2016-11-09",27.469999,27.83,27.012501,27.719999,26.092335,236705600
"2016-11-10",27.772499,27.772499,26.4575,26.9475,25.365192,228538000
"2016-11-11",26.780001,27.217501,26.637501,27.1075,25.5158,136575600
"2016-11-14",26.9275,26.952499,26.02,26.4275,24.875725,204702000
"2016-11-15",26.6425,26.92,26.540001,26.7775,25.205173,129058000
"2016-11-16",26.674999,27.557501,26.65,27.497499,25.882898,235362000
"2016-11-17",27.452499,27.5875,27.2075,27.487499,25.873484,110528000
"2016-11-18",27.43,27.635,27.415001,27.514999,25.899364,113715600
"2016-11-21",27.530001,27.997499,27.502501,27.932501,26.292353,117058400
"2016-11-22",27.987499,28.105,27.85,27.950001,26.308832,103862000
"2016-11-23",27.84,27.877501,27.5825,27.807501,26.174694,109705600
"2016-11-25",27.782499,27.967501,27.737499,27.9475,26.306479,45903600
"2016-11-28",27.8575,28.1175,27.8475,27.8925,26.254705,108776000
"2016-11-29",27.695,28.0075,27.5175,27.865,26.228815,114115200
"2016-11-30",27.9,28.049999,27.567499,27.629999,26.007618,144649200
"2016-12-01",27.592501,27.735001,27.2575,27.372499,25.765234,148347600
"2016-12-02",27.2925,27.522499,27.2125,27.475,25.861719,106112000
"2016-12-05",27.5,27.5075,27.0625,27.2775,25.675819,137298000
"2016-12-06",27.375,27.59,27.297501,27.487499,25.873484,104782000
"2016-12-07",27.315001,27.797501,27.290001,27.7575,26.12763,119994800
"2016-12-08",27.715,28.1075,27.65,28.030001,26.384132,108273200
"2016-12-09",28.077499,28.674999,28.077499,28.487499,26.814766,137610400
"2016-12-12",28.3225,28.75,28.122499,28.325001,26.661806,105497600
"2016-12-13",28.459999,28.98,28.4375,28.797501,27.10656,174935200
"2016-12-14",28.76,29.049999,28.745001,28.797501,27.10656,136127200
"2016-12-15",28.844999,29.182501,28.807501,28.955,27.254814,186098000
"2016-12-16",29.1175,29.125,28.9125,28.9925,27.290112,177404400
"2016-12-19",28.950001,29.344999,28.9375,29.16,27.447775,111117600
"2016-12-20",29.184999,29.375,29.17,29.237499,27.520727,85700000
"2016-12-21",29.200001,29.35,29.195,29.264999,27.546616,95132800
"2016-12-22",29.0875,29.127501,28.91,29.0725,27.365416,104343600
"2016-12-23",28.897499,29.129999,28.897499,29.129999,27.419538,56998000
"2016-12-27",29.129999,29.450001,29.122499,29.315001,27.593676,73187600
"2016-12-28",29.379999,29.504999,29.049999,29.190001,27.476015,83623600
"2016-12-29",29.112499,29.2775,29.1,29.182501,27.46896,60158000
"2016-12-30",29.1625,29.299999,28.8575,28.955,27.254814,122345200
"2017-01-03",28.950001,29.0825,28.690001,29.0375,27.332474,115127600
"2017-01-04",28.9625,29.127501,28.9375,29.004999,27.30188,84472400
"2017-01-05",28.98,29.215,28.952499,29.1525,27.440716,88774400
"2017-01-06",29.195,29.540001,29.1175,29.477501,27.746639,127007600
"2017-01-09",29.487499,29.8575,29.485001,29.747499,28.000782,134247600
"2017-01-10",29.692499,29.844999,29.575001,29.7775,28.02902,97848400
"2017-01-11",29.684999,29.9825,29.65,29.9375,28.179628,110354400
"2017-01-12",29.725,29.825001,29.5525,29.8125,28.061964,108344800
"2017-01-13",29.7775,29.905001,29.702499,29.76,28.012547,104447600
"2017-01-17",29.584999,30.059999,29.555,30,28.238457,137759200
"2017-01-18",30,30.125,29.9275,29.997499,28.236101,94852000
"2017-01-19",29.85,30.022499,29.842501,29.945,28.186684,102389200
"2017-01-20",30.112499,30.112499,29.932501,30,28.238457,130391600
"2017-01-23",30,30.202499,29.942499,30.02,28.257284,88200800
"2017-01-24",29.887501,30.025,29.875,29.9925,28.231401,92844000
"2017-01-25",30.105,30.525,30.07,30.469999,28.680853,129510400
"2017-01-26",30.4175,30.610001,30.4,30.485001,28.694979,105350400
"2017-01-27",30.535,30.5875,30.4,30.487499,28.697327,82251600
"2017-01-30",30.2325,30.407499,30.165001,30.407499,28.622026,121510000
